Day,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio,Day
2021-04-16,0.974203076691522,0.9934207666111152,0.0,0.9737296700260349,0.9742030766915216,0.18772262889639135,2021-04-16
2021-04-17,0.9748640002564259,0.9938700094196073,0.0,0.9743958081136761,0.9748640002564258,0.18731503483873468,2021-04-17
2021-04-18,0.9753848651639279,0.9939714513441056,0.0,0.9749270050452998,0.975384865163928,0.18670327327680636,2021-04-18
2021-04-19,0.9762732969459549,0.9940004347511051,0.0,0.9758366083932684,0.9762732969459548,0.1854951677129255,2021-04-19
2021-04-20,0.9770289865676083,0.9944062024490978,0.0,0.976600917956848,0.9770289865676082,0.18490708016287538,2021-04-20
2021-04-21,0.9777059367450507,0.9946960365190929,0.0,0.9772874043140471,0.977705936745051,0.18429617911482166,2021-04-21
2021-04-22,0.978512493441283,0.99485544525759,0.0,0.9781099027888194,0.9785124934412831,0.18335557275772763,2021-04-22
2021-04-23,0.9793058107619401,0.9954061299905803,0.0,0.9789091970965518,0.9793058107619398,0.18288368435543956,2021-04-23
2021-04-24,0.9799343326971466,0.9957974059850736,0.0,0.9795435633247072,0.9799343326971465,0.18245856607417998,2021-04-24
2021-04-25,0.9804224475703307,0.9958988479095718,0.0,0.9800412034609192,0.980422447570331,0.18189650731147333,2021-04-25
2021-04-26,0.9810328524652763,0.995942323020071,0.0,0.9806655740478882,0.9810328524652762,0.181098612911188,2021-04-26
2021-04-27,0.9818725076004469,0.996174190276067,0.0,0.9815202013693314,0.9818725076004468,0.18019938360094745,2021-04-27
2021-04-28,0.9825097396511635,0.9965654662705601,0.0,0.9821634922771176,0.9825097396511634,0.17976426437978144,2021-04-28
2021-04-29,0.9832424345678703,0.9967828418230562,0.0,0.9829088815198799,0.9832424345678704,0.1789983321235058,2021-04-29
2021-04-30,0.9839552704212142,0.9969857256720527,0.0,0.9836342794802695,0.9839552704212141,0.17824412275524892,2021-04-30
2021-05-01,0.9845273508079155,0.9970726758930513,0.0,0.9842183105153073,0.9845273508079152,0.17755265608794746,2021-05-01
2021-05-02,0.98500710397021,0.9972610680385479,0.0,0.9847052410359625,0.9850071039702101,0.17710523629757602,2021-05-02
2021-05-03,0.9855133358836552,0.9972755597420477,0.0,0.9852235864289178,0.9855133358836551,0.17642287660629852,2021-05-03
2021-05-04,0.9860913391489032,0.9973190348525469,0.0,0.9858147572076603,0.9860913391489033,0.1756751597306183,2021-05-04
2021-05-05,0.986755398355391,0.99771031084704,0.0,0.9864855361287095,0.9867553983553908,0.17520657586824684,2021-05-05
2021-05-06,0.9875197980925545,0.9978842112890371,0.0,0.9872644821668835,0.9875197980925542,0.17435228479839626,2021-05-06
2021-05-07,0.988266080789457,0.9980726034345337,0.0,0.9880245078842405,0.9882660807894569,0.17354040087002054,2021-05-07
2021-05-08,0.9888730016381986,0.9981450619520325,0.0,0.9886445946249867,0.9888730016381985,0.17278874733253402,2021-05-08
2021-05-09,0.9893670393899296,0.998174045359032,0.0,0.9891500884792737,0.9893670393899298,0.1721432149693043,2021-05-09
2021-05-10,0.9900669842723187,0.998174045359032,0.0,0.9898672757344029,0.9900669842723188,0.17118268006337867,2021-05-10
2021-05-11,0.9908045568537112,0.9984348960220275,0.0,0.9906165918362027,0.990804556853711,0.17046848370706402,2021-05-11
2021-05-12,0.9914330787889176,0.9985943047605246,0.0,0.9912566698593219,0.9914330787889177,0.1697889662299812,2021-05-12
2021-05-13,0.9922096726877954,0.9987102383885227,0.0,0.9920495383977199,0.9922096726877955,0.16885810324561157,2021-05-13
2021-05-14,0.9928465563338915,0.9989276139410188,0.0,0.9926967561645439,0.9928465563338914,0.1682344903113775,2021-05-14
2021-05-15,0.9934088813912214,0.999029055865517,0.0,0.99327043457121,0.9934088813912217,0.16758157775695826,2021-05-15
2021-05-16,0.9939213845878339,0.9990725309760162,0.0,0.9937944917591293,0.9939213845878337,0.16693136597116331,2021-05-16
2021-05-17,0.9944945101883964,0.9991160060865154,0.0,0.9943806647172786,0.9944945101883963,0.16619898798204513,2021-05-17
2021-05-18,0.9935301261991216,0.9991884646040141,0.0,0.9933907392526329,0.9935301261991215,0.16759710007369866,2021-05-18
2021-05-19,0.994084089545562,0.9992319397145135,0.0,0.9939572779155945,0.9940840895455619,0.1668903725922004,2021-05-19
2021-05-20,0.9948251461731585,0.9993188899355119,0.0,0.9947144477354695,0.9948251461731584,0.1659785348920817,2021-05-20
2021-05-21,0.9955836230317752,0.9994058401565105,0.0,0.9954894669146062,0.9955836230317751,0.16504397613388422,2021-05-21
2021-05-22,0.9963051690006293,0.9994927903775088,0.0,0.996226645452108,0.9963051690006292,0.16416069084893214,2021-05-22
2021-05-23,0.99685948075169,0.9995362654880082,0.0,0.996793541102255,0.9968594807516898,0.16345633720576713,2021-05-23
2021-05-24,0.9975197075073532,0.9995797405985074,0.0,0.997468960856712,0.9975197075073531,0.16260874142466775,2021-05-24
2021-05-25,0.9982158199389177,0.999768132744004,0.0,0.9981775804193955,0.9982158199389178,0.16187733679546135,2021-05-25
2021-05-26,0.999033525583003,0.9998840663720021,0.0,0.999012573445651,0.9990335255830031,0.16089993021208393,2021-05-26
2021-05-27,1.0,1.0,0.0,0.9999999999999998,0.9999999999999999,0.1597223698979362,2021-05-27
